FID_data,__1,PURCHASE,FLOORSZ,TYPEDETCH,TPSEMIDTCH,TYPETRRD,TYPEBNGLW,TYPEFLAT,BLDPWW1,BLDPOSTW,BLD60S,BLD70S,BLD80S,BLD90S,BATH2,BEDS2,GARAGE1,CENTHEAT,UNEMPLOY,PROF,BLDINTW,X,Y,coords.x1,coords.x2,optional,FID_London,NAME,GSS_CODE,HECTARES,NONLD_AREA,ONS_INNER,LON,LAT
1203,1203,95000,125,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,9.747153059,23.94197952,0,541500,181600,541500,181600,TRUE,30,Newham,E09000025,3857.806,237.637,T,0.039496977,51.51509636
1242,1242,95000,69,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,6.120201385,27.27341219,1,514700,182400,514700,182400,TRUE,4,Ealing,E09000009,5554.428,0,F,-0.346328551,51.52836604
1244,1244,95000,85,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,14.12378146,20.61482821,0,536600,182400,536600,182400,TRUE,26,Tower Hamlets,E09000030,2157.501,179.707,T,-0.03077288,51.52349236
1283,1283,95000,86,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,12.77093073,18.75731728,0,539800,183000,539800,183000,TRUE,30,Newham,E09000025,3857.806,237.637,T,0.015566156,51.52810134
1386,1386,95000,110,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,10.79082116,21.67723967,0,543000,184300,543000,184300,TRUE,30,Newham,E09000025,3857.806,237.637,T,0.06219841,51.53898253
1452,1452,95000,64,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,9.456963428,26.2651142,0,543800,185200,543800,185200,TRUE,17,Redbridge,E09000026,5644.225,2.3,F,0.074094889,51.54686715
1499,1499,95000,100,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,14.63759338,18.80813734,0,543200,185800,543200,185800,TRUE,30,Newham,E09000025,3857.806,237.637,T,0.065691155,51.55241171
1513,1513,95000,80,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3.408545367,32.87000474,1,552800,185900,552800,185900,TRUE,5,Havering,E09000016,11445.735,210.763,F,0.204109884,51.55079173
1617,1617,95000,78,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,4.325230511,47.39803094,0,540300,187500,540300,187500,TRUE,17,Redbridge,E09000026,5644.225,2.3,F,0.024564957,51.568418
1618,1618,95000,65,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,5.72450805,38.8180963,0,543100,187500,543100,187500,TRUE,17,Redbridge,E09000026,5644.225,2.3,F,0.064941707,51.56771425
1679,1679,95000,52,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4.285996445,48.2215556,0,514500,188200,514500,188200,TRUE,7,Harrow,E09000015,5046.33,0,F,-0.347321967,51.580541
1759,1759,95000,76,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,5.436395521,45.32583526,1,523400,189100,523400,189100,TRUE,9,Barnet,E09000003,8674.837,0,F,-0.218608561,51.5867516
1804,1804,95000,75,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,7.312744054,33.40355376,0,536000,189500,536000,189500,TRUE,16,Waltham Forest,E09000031,3880.793,0,F,-0.036670712,51.58744592
1858,1858,95000,88,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,3.404395968,37.16239316,0,553800,190100,553800,190100,TRUE,5,Havering,E09000016,11445.735,210.763,F,0.220361688,51.58825971
1883,1883,95000,47,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,8.778974265,28.97171788,0,530900,190500,530900,190500,TRUE,29,Haringey,E09000014,2959.837,0,T,-0.109878497,51.59764146
1927,1927,95000,80,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,4.793656515,38.05490926,0,541200,191200,541200,191200,TRUE,17,Redbridge,E09000026,5644.225,2.3,F,0.039031772,51.60144403
2063,2063,95000,43,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4.371310137,40.68505687,0,526700,196000,526700,196000,TRUE,9,Barnet,E09000003,8674.837,0,F,-0.168500507,51.64803451
2081,2081,95000,51,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3.079710145,41.41048825,0,532200,197300,532200,197300,TRUE,15,Enfield,E09000010,8220.025,0,F,-0.088550891,51.6584515
110,110,96000,52,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3.261470426,40.56423174,1,528900,164800,528900,164800,TRUE,18,Sutton,E09000029,4384.698,0,F,-0.148123418,51.36711609
647,647,96000,47,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,6.447411267,47.72976932,0,532400,172900,532400,172900,TRUE,10,Lambeth,E09000022,2724.94,43.927,T,-0.094845633,51.43911106
829,829,96000,87,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3.881956823,27.30724299,1,552100,175000,552100,175000,TRUE,14,Bexley,E09000004,6428.649,370.619,F,0.189319925,51.45303437
1090,1090,96000,103,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,5.157326382,25.75016157,0,549100,178800,549100,178800,TRUE,14,Bexley,E09000004,6428.649,370.619,F,0.147774512,51.48798014
1644,1644,96000,80,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,9.659567332,26.98672784,0,536800,187800,536800,187800,TRUE,16,Waltham Forest,E09000031,3880.793,0,F,-0.025791435,51.57197427
1941,1941,96000,80,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,8.068783069,34.41396509,0,530900,191500,530900,191500,TRUE,29,Haringey,E09000014,2959.837,0,T,-0.10950519,51.60662891
562,562,96950,50,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,8.461649158,38.53403141,0,531800,171700,531800,171700,TRUE,10,Lambeth,E09000022,2724.94,43.927,T,-0.103920859,51.42846579
1932,1932,96950,81,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,5.656673804,33.07193077,0,538300,191300,538300,191300,TRUE,16,Waltham Forest,E09000031,3880.793,0,F,-0.002779237,51.60306243
854,854,97000,67,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,3.398058252,35.35383114,0,548500,175300,548500,175300,TRUE,14,Bexley,E09000004,6428.649,370.619,F,0.137666911,51.45668607
1012,1012,97000,52,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3.266724587,48.73294347,0,515700,177500,515700,177500,TRUE,3,Hounslow,E09000018,5658.541,60.755,F,-0.333525648,51.48411742
1290,1290,97000,51,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,9.247311828,27.9995438,0,537500,183100,537500,183100,TRUE,26,Tower Hamlets,E09000030,2157.501,179.707,T,-0.017533507,51.52956489
1351,1351,97000,85,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,5.026455026,23.29409893,1,552200,183900,552200,183900,TRUE,5,Havering,E09000016,11445.735,210.763,F,0.194596804,51.53298225
105,105,97500,92,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,5.269997112,34.48302117,0,532400,164600,532400,164600,TRUE,1,Croydon,E09000008,8649.441,0,F,-0.097943588,51.36451323
507,507,97500,64,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,6.32283992,42.10244239,0,527800,171100,527800,171100,TRUE,21,Wandsworth,E09000032,3522.022,95.6,T,-0.161649129,51.42398939
525,525,97500,44,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,6.32283992,42.10244239,0,528300,171300,528300,171300,TRUE,21,Wandsworth,E09000032,3522.022,95.6,T,-0.154388401,51.425674
1328,1328,97500,94,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,11.37860082,20.92389059,0,542500,183600,542500,183600,TRUE,30,Newham,E09000025,3857.806,237.637,T,0.054709545,51.53281834
1478,1478,97500,66,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,3.554543863,34.74943482,0,512000,185600,512000,185600,TRUE,6,Hillingdon,E09000017,11570.063,0,F,-0.384219923,51.55767251
1893,1893,97500,68,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,3.587931503,34.6404283,0,505700,190700,505700,190700,TRUE,6,Hillingdon,E09000017,11570.063,0,F,-0.473536259,51.60473338
117,117,98000,74,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.951352019,48.4373851,1,532500,164900,532500,164900,TRUE,1,Croydon,E09000008,8649.441,0,F,-0.096396014,51.36718623
434,434,98000,64,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,3.477278433,47.961664,0,539500,170200,539500,170200,TRUE,2,Bromley,E09000006,15013.487,0,F,0.006190086,51.41314168
640,640,98000,48,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,7.71712826,40.9238308,0,535000,172800,535000,172800,TRUE,12,Lewisham,E09000023,3531.706,16.795,T,-0.057494263,51.43759856
943,943,98000,85,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,11.55758078,29.17318217,0,535300,176400,535300,176400,TRUE,11,Southwark,E09000028,2991.34,105.139,T,-0.051803038,51.46988154
1030,1030,98000,80,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,5.157326382,25.75016157,0,548800,177800,548800,177800,TRUE,14,Bexley,E09000004,6428.649,370.619,F,0.143034845,51.47907294
1284,1284,98000,97,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,9.241795549,22.54325407,0,541400,183000,541400,183000,TRUE,30,Newham,E09000025,3857.806,237.637,T,0.038618531,51.52770289
1291,1291,98000,93,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,9.241795549,22.54325407,0,540600,183100,540600,183100,TRUE,30,Newham,E09000025,3857.806,237.637,T,0.027132335,51.52880137
1306,1306,98000,92,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,5.026455026,23.29409893,0,551500,183200,551500,183200,TRUE,5,Havering,E09000016,11445.735,210.763,F,0.184210133,51.5268804
1346,1346,98000,105,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,11.72690763,18.46353884,0,544800,183800,544800,183800,TRUE,31,Barking and Dagenham,E09000002,3779.934,169.15,F,0.087932034,51.53403035
1422,1422,98000,70,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,6.572541383,27.35834371,0,512500,184900,512500,184900,TRUE,4,Ealing,E09000009,5554.428,0,F,-0.3772337,51.55128082
1813,1813,98000,77,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,5.436395521,45.32583526,1,522300,189600,522300,189600,TRUE,9,Barnet,E09000003,8674.837,0,F,-0.234305647,51.59148551
1817,1817,98000,55,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,5.625132668,27.07595833,1,518300,189700,518300,189700,TRUE,7,Harrow,E09000015,5046.33,0,F,-0.291993446,51.59323863
1892,1892,98000,70,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,3.922861381,31.69228171,0,554100,190600,554100,190600,TRUE,5,Havering,E09000016,11445.735,210.763,F,0.224908756,51.59267053
1945,1945,98000,85,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,5.747789312,18.87598223,0,552800,191500,552800,191500,TRUE,5,Havering,E09000016,11445.735,210.763,F,0.206546341,51.60111178
1831,1831,98500,50,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,4.354971241,37.33552632,0,515900,189900,515900,189900,TRUE,7,Harrow,E09000015,5046.33,0,F,-0.326562312,51.5955353
1078,1078,98750,75,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5.214178185,49.96022978,0,536100,178700,536100,178700,TRUE,11,Southwark,E09000028,2991.34,105.139,T,-0.039404554,51.49036037
579,579,98950,70,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,2.95737895,49.54213764,0,544200,171900,544200,171900,TRUE,2,Bromley,E09000006,15013.487,0,F,0.074427115,51.42724312
960,960,99000,52,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,10.16917643,33.86802771,0,533000,176700,533000,176700,TRUE,11,Southwark,E09000028,2991.34,105.139,T,-0.084787948,51.47312317
1472,1472,99000,65,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,6.94834131,32.45901639,1,516300,185500,516300,185500,TRUE,8,Brent,E09000005,4323.27,0,F,-0.322246686,51.55590332
1691,1691,99000,95,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,4.00056346,36.47798742,0,550800,188300,550800,188300,TRUE,5,Havering,E09000016,11445.735,210.763,F,0.176312512,51.57289611
1121,1121,99050,32,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,8.172787477,42.88425047,0,521600,179600,521600,179600,TRUE,22,Hammersmith and Fulham,E09000013,1715.409,75.648,T,-0.247863539,51.50175487
182,182,99500,70,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,5.665839537,22.04150308,1,526800,166300,526800,166300,TRUE,18,Sutton,E09000029,4384.698,0,F,-0.177741769,51.38107116
1326,1326,99750,84,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,13.4895995,18.8801919,0,521000,183600,521000,183600,TRUE,8,Brent,E09000005,4323.27,0,F,-0.255130852,51.53783689
429,429,99950,52,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,4.163341314,43.32302502,0,539900,170100,539900,170100,TRUE,2,Bromley,E09000006,15013.487,0,F,0.011899334,51.4121444
524,524,99950,46,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,6.12216884,39.36443237,0,527300,171300,527300,171300,TRUE,21,Wandsworth,E09000032,3522.022,95.6,T,-0.168765599,51.42589954
808,808,99950,26,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5.270252056,57.23705902,0,529900,174700,529900,174700,TRUE,10,Lambeth,E09000022,2724.94,43.927,T,-0.130137408,51.45586801
863,863,99950,57,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,7.08739468,41.77090779,0,534600,175400,534600,175400,TRUE,11,Southwark,E09000028,2991.34,105.139,T,-0.062257028,51.4610611
1748,1748,99950,103,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4.235506158,28.23930564,1,550200,188900,550200,188900,TRUE,5,Havering,E09000016,11445.735,210.763,F,0.167916732,51.57844787
1830,1830,99950,49,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,4.354971241,37.33552632,0,515900,189900,515900,189900,TRUE,7,Harrow,E09000015,5046.33,0,F,-0.326562312,51.5955353
907,907,99995,70,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,6.886489641,43.26303928,0,537700,175900,537700,175900,TRUE,12,Lewisham,E09000023,3531.706,16.795,T,-0.017462098,51.46480891
213,213,101000,70,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,5.609431451,26.37126866,1,527100,166900,527100,166900,TRUE,18,Sutton,E09000029,4384.698,0,F,-0.173218021,51.38639692
597,597,101000,69,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,4.588358679,46.41768888,0,526700,172200,526700,172200,TRUE,21,Wandsworth,E09000032,3522.022,95.6,T,-0.17707002,51.43412328
777,777,101000,71,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,8.011194683,29.58310434,0,541900,174400,541900,174400,TRUE,13,Greenwich,E09000011,5044.19,310.785,F,0.042364808,51.450291
1050,1050,101000,71,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,5.157326382,25.75016157,0,548400,178300,548400,178300,TRUE,14,Bexley,E09000004,6428.649,370.619,F,0.137488444,51.48367117
1536,1536,101000,88,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,8.574695122,27.86421499,0,539700,186400,539700,186400,TRUE,16,Waltham Forest,E09000031,3880.793,0,F,0.015475323,51.55868147
1847,1847,101000,78,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,7.312744054,33.40355376,0,536700,190000,536700,190000,TRUE,16,Waltham Forest,E09000031,3880.793,0,F,-0.026376998,51.59177002
760,760,101500,65,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3.105125327,32.23791679,0,545200,174200,545200,174200,TRUE,14,Bexley,E09000004,6428.649,370.619,F,0.089746002,51.44765697
331,331,102000,103,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,6.525220176,31.35201306,1,532500,168700,532500,168700,TRUE,1,Croydon,E09000008,8649.441,0,F,-0.094978036,51.40133955
1234,1234,102000,68,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3.727744807,31.28111348,1,507800,182300,507800,182300,TRUE,6,Hillingdon,E09000017,11570.063,0,F,-0.445798326,51.52882687
1296,1296,102000,58,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,7.212634321,24.20573657,1,518200,183200,518200,183200,TRUE,8,Brent,E09000005,4323.27,0,F,-0.295622865,51.53483488
1522,1522,102000,76,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3.408545367,32.87000474,1,552800,186000,552800,186000,TRUE,5,Havering,E09000016,11445.735,210.763,F,0.20415333,51.5516903
1604,1604,102000,42,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9.678773882,37.45643042,0,533200,187400,533200,187400,TRUE,28,Hackney,E09000012,1904.902,0,T,-0.077864067,51.56924151
1610,1610,102000,98,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.235506158,28.23930564,1,551100,187400,551100,187400,TRUE,5,Havering,E09000016,11445.735,210.763,F,0.180251616,51.56472847
1755,1755,102000,115,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,4.235506158,28.23930564,0,550800,189000,550800,189000,TRUE,5,Havering,E09000016,11445.735,210.763,F,0.176613085,51.57918623
1933,1933,102000,80,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,3.294117647,27.84789903,0,549000,191300,549000,191300,TRUE,5,Havering,E09000016,11445.735,210.763,F,0.151628716,51.60033286
2053,2053,102000,56,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.738062756,46.97533416,0,526200,195700,526200,195700,TRUE,9,Barnet,E09000003,8674.837,0,F,-0.175832505,51.64545066
279,279,102500,100,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,6.091248345,35.21728049,1,534600,168000,534600,168000,TRUE,1,Croydon,E09000008,8649.441,0,F,-0.065069145,51.39455376
1271,1271,102500,78,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,8.751436231,33.59539789,0,537000,182800,537000,182800,TRUE,26,Tower Hamlets,E09000030,2157.501,179.707,T,-0.02485457,51.52699031
1524,1524,102500,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5.167173252,34.72182596,1,513400,186100,513400,186100,TRUE,7,Harrow,E09000015,5046.33,0,F,-0.363870169,51.56188711
109,109,102950,95,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,2.76120675,45.80160422,0,524800,164800,524800,164800,TRUE,18,Sutton,E09000029,4384.698,0,F,-0.206995685,51.36803205
42,42,103000,91,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,3.398058252,52.16847373,0,525800,162900,525800,162900,TRUE,18,Sutton,E09000029,4384.698,0,F,-0.193308491,51.35073371
45,45,103000,50,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3.398058252,52.16847373,0,525400,163000,525400,163000,TRUE,18,Sutton,E09000029,4384.698,0,F,-0.199014837,51.35172096
248,248,103000,70,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,4.810126582,28.03035482,0,546900,167500,546900,167500,TRUE,2,Bromley,E09000006,15013.487,0,F,0.111417938,51.38700883
486,486,103000,65,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5.450193335,41.17902037,0,527100,170900,527100,170900,TRUE,20,Merton,E09000024,3762.466,0,F,-0.17178457,51.42234922
709,709,103000,90,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,7.71712826,40.9238308,0,535200,173500,535200,173500,TRUE,12,Lewisham,E09000023,3531.706,16.795,T,-0.054350864,51.44384204
785,785,103000,57,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,6.343803187,44.85934777,0,539700,174500,539700,174500,TRUE,12,Lewisham,E09000023,3531.706,16.795,T,0.010760858,51.45173684
802,802,103000,73,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,3.398058252,35.35383114,0,549200,174600,549200,174600,TRUE,14,Bexley,E09000004,6428.649,370.619,F,0.147440574,51.45021161
956,956,103000,40,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3.266724587,48.73294347,0,514700,176700,514700,176700,TRUE,3,Hounslow,E09000018,5658.541,60.755,F,-0.348182456,51.47713011
1535,1535,103000,62,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,8.145043732,38.19575918,0,529500,186400,529500,186400,TRUE,27,Islington,E09000019,1485.664,0,T,-0.131594263,51.56111598
2051,2051,103000,81,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,8.309407195,22.71883824,0,534800,195600,534800,195600,TRUE,15,Enfield,E09000010,8220.025,0,F,-0.051636642,51.64255583
2075,2075,103000,70,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4.015607218,42.99231224,0,531000,197000,531000,197000,TRUE,15,Enfield,E09000010,8220.025,0,F,-0.106003587,51.65603631
526,526,103500,55,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,6.816326531,48.71125337,0,529800,171300,529800,171300,TRUE,10,Lambeth,E09000022,2724.94,43.927,T,-0.132822956,51.42533238
961,961,103500,63,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,10.05735628,36.218394,0,535600,176700,535600,176700,TRUE,12,Lewisham,E09000023,3531.706,16.795,T,-0.047370867,51.47250591
1955,1955,103500,80,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,9.517664139,22.56561365,0,534800,191800,534800,191800,TRUE,15,Enfield,E09000010,8220.025,0,F,-0.05309943,51.60840479
1976,1976,103500,86,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,6.096794469,42.26382443,0,529200,192200,529200,192200,TRUE,15,Enfield,E09000010,8220.025,0,F,-0.133784917,51.6133129
225,225,103950,61,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,5.609431451,26.37126866,1,527000,167200,527000,167200,TRUE,18,Sutton,E09000029,4384.698,0,F,-0.174547195,51.38911575
24,24,104000,57,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,2.505147563,47.89915966,0,533100,162100,533100,162100,TRUE,1,Croydon,E09000008,8649.441,0,F,-0.088828823,51.34188029
627,627,104000,63,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,8.582089552,43.6827957,0,530600,172600,530600,172600,TRUE,10,Lambeth,E09000022,2724.94,43.927,T,-0.120842129,51.43683267
985,985,104000,88,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,6.107466417,33.79510057,1,545100,177000,545100,177000,TRUE,13,Greenwich,E09000011,5044.19,310.785,F,0.089456978,51.47284505
1245,1245,104000,82,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,12.77093073,18.75731728,0,539500,182400,539500,182400,TRUE,30,Newham,E09000025,3857.806,237.637,T,0.011006136,51.52278339
1505,1505,104000,62,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,6.94834131,32.45901639,1,515900,185900,515900,185900,TRUE,8,Brent,E09000005,4323.27,0,F,-0.327882592,51.55958109
1640,1640,104000,66,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,7.06455542,32.80512475,1,520500,187800,520500,187800,TRUE,8,Brent,E09000005,4323.27,0,F,-0.260897901,51.57569463
1895,1895,104000,57,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8.778974265,28.97171788,0,531000,190700,531000,190700,TRUE,29,Haringey,E09000014,2959.837,0,T,-0.108360698,51.5994157
531,531,104500,70,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,3.402445508,61.3765586,0,525400,171400,525400,171400,TRUE,20,Merton,E09000024,3762.466,0,F,-0.196047384,51.42722204
1125,1125,104500,66,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,8.201058201,39.59286581,0,533800,179600,533800,179600,TRUE,11,Southwark,E09000028,2991.34,105.139,T,-0.072175685,51.49899808
73,73,104950,75,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,3.2421875,38.0134822,0,519400,163800,519400,163800,TRUE,0,Kingston upon Thames,E09000021,3726.117,0,F,-0.284875298,51.36020464
275,275,104950,71,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,3.448275862,37.13196357,0,541800,167900,541800,167900,TRUE,2,Bromley,E09000006,15013.487,0,F,0.038325305,51.39190104
1211,1211,104950,60,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,5.508474576,28.81740299,0,511600,181900,511600,181900,TRUE,6,Hillingdon,E09000017,11570.063,0,F,-0.391161598,51.5244929
428,428,104995,68,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,3.477278433,47.961664,0,539500,170100,539500,170100,TRUE,2,Bromley,E09000006,15013.487,0,F,0.006150736,51.41224297
1491,1491,104995,139,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,3.701188455,27.1791466,0,551900,185700,551900,185700,TRUE,5,Havering,E09000016,11445.735,210.763,F,0.191051432,51.54923761
51,51,105000,77,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,2.245540399,49.08363177,0,524300,163200,524300,163200,TRUE,18,Sutton,E09000029,4384.698,0,F,-0.214734794,51.35376037
65,65,105000,67,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,5.269997112,34.48302117,0,532100,163500,532100,163500,TRUE,1,Croydon,E09000008,8649.441,0,F,-0.102659491,51.35469654
191,191,105000,99,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,7.472769888,25.89092873,1,531200,166400,531200,166400,TRUE,1,Croydon,E09000008,8649.441,0,F,-0.114508055,51.38096984
201,201,105000,76,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.665839537,22.04150308,1,526200,166700,526200,166700,TRUE,18,Sutton,E09000029,4384.698,0,F,-0.186217635,51.38480017
379,379,105000,80,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,4.038086498,41.76796283,0,536700,169400,536700,169400,TRUE,2,Bromley,E09000006,15013.487,0,F,-0.034360237,51.40663391
410,410,105000,78,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6.303561226,34.36036224,1,527600,169900,527600,169900,TRUE,20,Merton,E09000024,3762.466,0,F,-0.164956542,51.41324885
590,590,105000,80,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,7.758478081,21.27421498,1,540500,172100,540500,172100,TRUE,12,Lewisham,E09000023,3531.706,16.795,T,0.021315194,51.42997008
683,683,105000,56,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,8.488672211,36.24413867,0,537500,173200,537500,173200,TRUE,12,Lewisham,E09000023,3531.706,16.795,T,-0.021389399,51.44059207
704,704,105000,89,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,6.639413589,32.33163595,0,540000,173400,540000,173400,TRUE,12,Lewisham,E09000023,3531.706,16.795,T,0.014640761,51.44177701
744,744,105000,91,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,8.488672211,36.24413867,0,537500,174000,537500,174000,TRUE,12,Lewisham,E09000023,3531.706,16.795,T,-0.021078545,51.44778185
1027,1027,105000,84,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,5.373744887,32.79220779,0,513300,177800,513300,177800,TRUE,3,Hounslow,E09000018,5658.541,60.755,F,-0.3679823,51.48730008
1392,1392,105000,71,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,12.85738454,25.44866137,0,539600,184400,539600,184400,TRUE,30,Newham,E09000025,3857.806,237.637,T,0.013239752,51.54073249
1444,1444,105000,106,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,13.018598,17.47918244,0,541300,185100,541300,185100,TRUE,30,Newham,E09000025,3857.806,237.637,T,0.038020814,51.54660012
